,job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,skill1,skill2,skill3,skill4,skill5
10708,AI10709,Machine Learning Researcher,109171,EUR,Senior Level,Contract,Germany,Small Company,Netherlands,Full Remote,"Docker, Data Visualization, Python, R, Linux",Bachelor,8,Real Estate,2025-03-31,2025-04-27,1914,6.9,Neural Networks Co,Docker,Data Visualization,Python,R,Linux
10709,AI10710,Machine Learning Researcher,142197,USD,Executive,Freelance,Singapore,Small Company,Singapore,Hybrid,"AWS, Computer Vision, PyTorch",Associate,14,Consulting,2025-03-12,2025-03-31,1742,5.2,DataVision Ltd,AWS,Computer Vision,PyTorch,Not required,Not required
10710,AI10711,Data Analyst,93341,GBP,Mid-Senior Level,Contract,United Kingdom,Medium Company,United Kingdom,Full Remote,"SQL, Tableau, Java",PhD,4,Real Estate,2025-02-16,2025-04-21,988,8.7,AI Innovations,SQL,Tableau,Java,Not required,Not required
10711,AI10712,Machine Learning Engineer,83313,GBP,Mid-Senior Level,Part-time,United Kingdom,Medium Company,United Kingdom,No Remote,"Data Visualization, Python, PyTorch",Associate,3,Retail,2024-10-10,2024-11-18,1559,8.8,Advanced Robotics,Data Visualization,Python,PyTorch,Not required,Not required
10712,AI10713,Head of AI,158745,GBP,Senior Level,Contract,United Kingdom,Large Company,Sweden,Hybrid,"SQL, AWS, MLOps, Computer Vision",Associate,5,Finance,2024-10-01,2024-11-10,1670,6.1,DataVision Ltd,SQL,AWS,MLOps,Computer Vision,Not required
10713,AI10714,AI Architect,120637,USD,Entry Level,Full-time,Switzerland,Large Company,Switzerland,Full Remote,"Deep Learning, Computer Vision, Docker, Hadoop",Master,0,Retail,2024-01-18,2024-03-17,1563,10.0,DeepTech Ventures,Deep Learning,Computer Vision,Docker,Hadoop,Not required
10714,AI10715,Research Scientist,44831,USD,Entry Level,Part-time,Finland,Small Company,India,Hybrid,"AWS, Docker, Kubernetes, Data Visualization, Tableau",Associate,1,Retail,2025-03-14,2025-04-22,761,5.7,TechCorp Inc,AWS,Docker,Kubernetes,Data Visualization,Tableau
10715,AI10716,Machine Learning Researcher,170314,USD,Executive,Part-time,India,Medium Company,Canada,No Remote,"Scala, TensorFlow, GCP, Deep Learning",Bachelor,16,Gaming,2024-04-28,2024-05-16,2337,6.4,Advanced Robotics,Scala,TensorFlow,GCP,Deep Learning,Not required
10716,AI10717,Autonomous Systems Engineer,82237,USD,Entry Level,Contract,Denmark,Medium Company,China,Full Remote,"MLOps, Azure, Linux",PhD,1,Real Estate,2024-05-07,2024-06-12,671,8.8,Quantum Computing Inc,MLOps,Azure,Linux,Not required,Not required
10717,AI10718,Machine Learning Engineer,146642,USD,Executive,Full-time,Ireland,Large Company,Ireland,Hybrid,"Scala, Kubernetes, Deep Learning, PyTorch",Associate,13,Healthcare,2024-06-02,2024-08-11,2226,8.2,AI Innovations,Scala,Kubernetes,Deep Learning,PyTorch,Not required
10718,AI10719,Data Engineer,65049,EUR,Entry Level,Full-time,Germany,Medium Company,Austria,Hybrid,"Mathematics, Linux, Computer Vision, Python",Bachelor,1,Energy,2024-08-28,2024-10-15,1479,5.9,Smart Analytics,Mathematics,Linux,Computer Vision,Python,Not required
10719,AI10720,AI Architect,73843,GBP,Entry Level,Part-time,United Kingdom,Large Company,United Kingdom,Full Remote,"Scala, Git, Python, Docker",Master,1,Telecommunications,2024-07-05,2024-08-28,1402,6.1,Cognitive Computing,Scala,Git,Python,Docker,Not required
10720,AI10721,Machine Learning Researcher,61147,USD,Entry Level,Full-time,Ireland,Large Company,China,Hybrid,"TensorFlow, Linux, Hadoop, Computer Vision",PhD,0,Telecommunications,2024-07-21,2024-09-28,1404,7.5,Cognitive Computing,TensorFlow,Linux,Hadoop,Computer Vision,Not required
10721,AI10722,Deep Learning Engineer,157366,EUR,Senior Level,Freelance,Netherlands,Large Company,Netherlands,No Remote,"Python, Java, Data Visualization, Spark, Computer Vision",Associate,7,Technology,2024-02-01,2024-03-18,1864,7.5,Advanced Robotics,Python,Java,Data Visualization,Spark,Computer Vision
10722,AI10723,AI Research Scientist,37048,USD,Entry Level,Part-time,Israel,Small Company,Israel,No Remote,"PyTorch, Git, SQL",Bachelor,0,Consulting,2024-08-08,2024-10-08,1256,6.9,DataVision Ltd,PyTorch,Git,SQL,Not required,Not required
10723,AI10724,Autonomous Systems Engineer,45088,USD,Entry Level,Contract,South Korea,Large Company,South Korea,Hybrid,"Statistics, SQL, PyTorch, GCP, Hadoop",Associate,1,Consulting,2025-03-07,2025-05-06,1584,8.2,Digital Transformation LLC,Statistics,SQL,PyTorch,GCP,Hadoop
10724,AI10725,Computer Vision Engineer,93219,USD,Entry Level,Contract,United States,Medium Company,United States,No Remote,"Statistics, TensorFlow, Kubernetes, Hadoop",Bachelor,1,Real Estate,2025-02-28,2025-05-03,2113,9.1,Cognitive Computing,Statistics,TensorFlow,Kubernetes,Hadoop,Not required
10725,AI10726,Deep Learning Engineer,166407,USD,Mid-Senior Level,Part-time,Switzerland,Large Company,Switzerland,Full Remote,"Computer Vision, SQL, Mathematics",PhD,4,Healthcare,2025-02-02,2025-03-16,950,5.3,Future Systems,Computer Vision,SQL,Mathematics,Not required,Not required
10726,AI10727,Principal Data Scientist,63341,EUR,Entry Level,Full-time,France,Large Company,Norway,Full Remote,"Java, Git, R, AWS",Bachelor,0,Real Estate,2024-11-08,2024-11-30,1314,9.3,Autonomous Tech,Java,Git,R,AWS,Not required
10727,AI10728,ML Ops Engineer,101570,USD,Senior Level,Full-time,India,Large Company,Switzerland,Hybrid,"Python, Computer Vision, Scala, Kubernetes, Java",Bachelor,8,Manufacturing,2024-12-16,2025-02-08,2487,7.5,Algorithmic Solutions,Python,Computer Vision,Scala,Kubernetes,Java
10728,AI10729,Data Analyst,57556,USD,Mid-Senior Level,Full-time,Austria,Small Company,Austria,Hybrid,"Python, TensorFlow, Data Visualization",Master,4,Real Estate,2024-12-18,2025-02-12,2090,7.7,AI Innovations,Python,TensorFlow,Data Visualization,Not required,Not required
10729,AI10730,Machine Learning Researcher,61740,USD,Entry Level,Contract,Australia,Small Company,Australia,No Remote,"Azure, AWS, Kubernetes, Python, TensorFlow",Associate,0,Education,2024-09-11,2024-11-05,1912,7.1,Autonomous Tech,Azure,AWS,Kubernetes,Python,TensorFlow
10730,AI10731,Autonomous Systems Engineer,120829,USD,Senior Level,Full-time,Singapore,Medium Company,Australia,No Remote,"Statistics, Spark, Scala",Associate,9,Telecommunications,2025-02-24,2025-05-06,1123,8.4,AI Innovations,Statistics,Spark,Scala,Not required,Not required
10731,AI10732,NLP Engineer,67335,USD,Mid-Senior Level,Part-time,Finland,Large Company,Finland,Hybrid,"GCP, TensorFlow, SQL, Deep Learning",PhD,4,Energy,2024-04-19,2024-06-08,1612,9.9,Cloud AI Solutions,GCP,TensorFlow,SQL,Deep Learning,Not required
10732,AI10733,Machine Learning Engineer,164611,EUR,Executive,Contract,Germany,Large Company,Germany,Full Remote,"R, Scala, GCP, SQL, Python",Bachelor,17,Telecommunications,2024-06-22,2024-07-10,1857,6.5,Quantum Computing Inc,R,Scala,GCP,SQL,Python
10733,AI10734,ML Ops Engineer,215292,USD,Executive,Full-time,Sweden,Medium Company,Sweden,Hybrid,"AWS, Python, Data Visualization",Master,16,Telecommunications,2025-01-25,2025-02-08,1747,9.4,TechCorp Inc,AWS,Python,Data Visualization,Not required,Not required
10734,AI10735,Computer Vision Engineer,76440,EUR,Mid-Senior Level,Contract,Netherlands,Small Company,Singapore,Hybrid,"NLP, Mathematics, Computer Vision",Master,2,Finance,2024-07-01,2024-08-09,2207,5.1,Advanced Robotics,NLP,Mathematics,Computer Vision,Not required,Not required
10735,AI10736,AI Software Engineer,104690,USD,Executive,Part-time,Finland,Medium Company,Finland,Full Remote,"Azure, Statistics, Tableau, Kubernetes, Java",Bachelor,13,Education,2025-03-10,2025-04-08,1278,8.6,Quantum Computing Inc,Azure,Statistics,Tableau,Kubernetes,Java
10736,AI10737,Robotics Engineer,126424,EUR,Senior Level,Freelance,France,Small Company,France,Full Remote,"TensorFlow, SQL, MLOps, AWS",Associate,7,Healthcare,2025-03-07,2025-05-16,2338,5.2,Smart Analytics,TensorFlow,SQL,MLOps,AWS,Not required
10737,AI10738,Robotics Engineer,217661,EUR,Executive,Part-time,Netherlands,Large Company,Netherlands,Full Remote,"Tableau, Spark, Statistics",Master,18,Automotive,2025-01-30,2025-04-13,1407,7.3,TechCorp Inc,Tableau,Spark,Statistics,Not required,Not required
10738,AI10739,Head of AI,77762,EUR,Mid-Senior Level,Contract,France,Medium Company,France,Full Remote,"GCP, Statistics, PyTorch, Mathematics, SQL",Bachelor,3,Education,2024-07-12,2024-08-02,1921,5.9,Future Systems,GCP,Statistics,PyTorch,Mathematics,SQL
10739,AI10740,AI Product Manager,116168,EUR,Senior Level,Part-time,Germany,Medium Company,Germany,Full Remote,"Statistics, Deep Learning, Data Visualization, Azure",Associate,6,Technology,2024-10-07,2024-11-14,1897,9.7,Advanced Robotics,Statistics,Deep Learning,Data Visualization,Azure,Not required
10740,AI10741,Autonomous Systems Engineer,264244,USD,Executive,Full-time,United States,Medium Company,United States,Full Remote,"SQL, Spark, Linux, AWS",Master,13,Retail,2024-10-30,2025-01-04,2400,6.0,Advanced Robotics,SQL,Spark,Linux,AWS,Not required
10741,AI10742,ML Ops Engineer,83181,USD,Senior Level,Contract,India,Medium Company,Australia,Hybrid,"Statistics, Kubernetes, MLOps, Python",Associate,5,Media,2025-04-11,2025-05-25,616,8.3,Algorithmic Solutions,Statistics,Kubernetes,MLOps,Python,Not required
10742,AI10743,Principal Data Scientist,107350,USD,Senior Level,Contract,Israel,Large Company,Israel,Full Remote,"Docker, SQL, Computer Vision, Tableau, Data Visualization",Master,8,Real Estate,2025-02-17,2025-03-24,1023,6.4,Future Systems,Docker,SQL,Computer Vision,Tableau,Data Visualization
10743,AI10744,ML Ops Engineer,96850,USD,Senior Level,Part-time,Israel,Medium Company,Denmark,No Remote,"PyTorch, SQL, Data Visualization, Tableau",Bachelor,6,Technology,2025-01-26,2025-04-08,1847,6.0,Predictive Systems,PyTorch,SQL,Data Visualization,Tableau,Not required
10744,AI10745,Machine Learning Engineer,81354,EUR,Entry Level,Part-time,Netherlands,Medium Company,Netherlands,No Remote,"TensorFlow, AWS, Scala, MLOps, GCP",Bachelor,0,Telecommunications,2025-03-19,2025-04-07,1727,8.2,Digital Transformation LLC,TensorFlow,AWS,Scala,MLOps,GCP
10745,AI10746,NLP Engineer,170408,USD,Executive,Full-time,Finland,Medium Company,Finland,No Remote,"Java, Kubernetes, Spark",Bachelor,10,Transportation,2024-12-21,2025-02-16,2212,7.8,Algorithmic Solutions,Java,Kubernetes,Spark,Not required,Not required
10746,AI10747,Data Analyst,177656,USD,Executive,Freelance,Canada,Large Company,Canada,Hybrid,"GCP, Deep Learning, MLOps, Kubernetes, TensorFlow",PhD,14,Healthcare,2024-08-25,2024-10-15,2166,7.9,Autonomous Tech,GCP,Deep Learning,MLOps,Kubernetes,TensorFlow
10747,AI10748,AI Software Engineer,179613,USD,Senior Level,Contract,Singapore,Large Company,Singapore,Hybrid,"Linux, TensorFlow, Tableau, Docker, NLP",PhD,5,Transportation,2024-05-20,2024-07-01,1944,7.5,Neural Networks Co,Linux,TensorFlow,Tableau,Docker,NLP
10748,AI10749,AI Research Scientist,125254,EUR,Senior Level,Part-time,Germany,Small Company,Germany,Full Remote,"NLP, Statistics, Git, Azure, MLOps",Associate,7,Government,2024-03-26,2024-05-04,1858,8.3,Digital Transformation LLC,NLP,Statistics,Git,Azure,MLOps
10749,AI10750,Principal Data Scientist,108150,USD,Mid-Senior Level,Contract,Sweden,Medium Company,Canada,Full Remote,"SQL, Azure, Tableau, Statistics",PhD,2,Consulting,2025-03-07,2025-05-18,2090,8.8,AI Innovations,SQL,Azure,Tableau,Statistics,Not required
10750,AI10751,Principal Data Scientist,158094,USD,Executive,Freelance,India,Large Company,India,No Remote,"R, SQL, Spark",Associate,10,Technology,2025-02-08,2025-03-20,519,5.8,Algorithmic Solutions,R,SQL,Spark,Not required,Not required
10751,AI10752,Robotics Engineer,59896,USD,Entry Level,Freelance,Australia,Large Company,Sweden,No Remote,"Python, TensorFlow, Linux, PyTorch, Git",PhD,0,Government,2024-02-27,2024-03-27,1894,9.6,Cognitive Computing,Python,TensorFlow,Linux,PyTorch,Git
10752,AI10753,Data Analyst,170963,USD,Executive,Freelance,Singapore,Small Company,Singapore,Hybrid,"SQL, PyTorch, Java, Linux, Mathematics",PhD,19,Gaming,2024-03-13,2024-04-02,662,5.8,Cognitive Computing,SQL,PyTorch,Java,Linux,Mathematics
10753,AI10754,Data Scientist,78625,EUR,Entry Level,Contract,Netherlands,Large Company,Netherlands,No Remote,"Hadoop, SQL, TensorFlow, Scala, Computer Vision",Associate,0,Automotive,2025-04-27,2025-06-15,838,6.3,Future Systems,Hadoop,SQL,TensorFlow,Scala,Computer Vision
10754,AI10755,AI Specialist,50004,USD,Entry Level,Freelance,Finland,Small Company,Denmark,Hybrid,"Computer Vision, Azure, Hadoop, TensorFlow",Master,0,Education,2024-12-24,2025-02-11,1774,9.3,DeepTech Ventures,Computer Vision,Azure,Hadoop,TensorFlow,Not required
10755,AI10756,Data Analyst,47461,USD,Entry Level,Full-time,Israel,Large Company,Israel,Hybrid,"AWS, Linux, Docker",Bachelor,1,Real Estate,2025-04-22,2025-06-25,2245,7.1,Machine Intelligence Group,AWS,Linux,Docker,Not required,Not required
10756,AI10757,AI Software Engineer,184957,USD,Senior Level,Freelance,Denmark,Large Company,Denmark,Full Remote,"Python, AWS, Computer Vision, Deep Learning, Linux",Associate,8,Retail,2024-03-25,2024-05-28,803,10.0,Advanced Robotics,Python,AWS,Computer Vision,Deep Learning,Linux
10757,AI10758,Machine Learning Engineer,145701,USD,Senior Level,Freelance,United States,Medium Company,United States,Hybrid,"Kubernetes, R, GCP",Bachelor,8,Government,2024-06-17,2024-07-18,809,7.8,Cognitive Computing,Kubernetes,R,GCP,Not required,Not required
10758,AI10759,Research Scientist,65617,EUR,Entry Level,Full-time,Netherlands,Small Company,Finland,No Remote,"Linux, Mathematics, R, Data Visualization",Bachelor,1,Telecommunications,2024-10-14,2024-11-12,2088,5.2,Autonomous Tech,Linux,Mathematics,R,Data Visualization,Not required
10759,AI10760,Head of AI,138286,USD,Senior Level,Part-time,Australia,Large Company,Australia,No Remote,"Java, SQL, Hadoop, Docker, Python",PhD,5,Automotive,2024-06-08,2024-07-17,1348,5.5,Cognitive Computing,Java,SQL,Hadoop,Docker,Python
10760,AI10761,AI Software Engineer,48880,EUR,Entry Level,Freelance,France,Medium Company,Germany,No Remote,"Scala, Tableau, Data Visualization",Associate,0,Consulting,2024-11-10,2024-12-25,2045,8.6,Autonomous Tech,Scala,Tableau,Data Visualization,Not required,Not required
10761,AI10762,AI Software Engineer,216969,GBP,Executive,Contract,United Kingdom,Large Company,Norway,Hybrid,"Linux, Mathematics, Scala, R",Master,12,Media,2024-12-17,2025-01-25,1946,7.7,Neural Networks Co,Linux,Mathematics,Scala,R,Not required
10762,AI10763,AI Architect,117841,USD,Senior Level,Full-time,South Korea,Large Company,South Korea,No Remote,"AWS, Scala, GCP",Associate,8,Consulting,2024-04-17,2024-06-11,935,9.2,Neural Networks Co,AWS,Scala,GCP,Not required,Not required
10763,AI10764,Head of AI,32907,USD,Entry Level,Full-time,India,Small Company,India,Hybrid,"Deep Learning, Kubernetes, PyTorch, Tableau, TensorFlow",Master,1,Healthcare,2024-10-06,2024-11-08,2463,8.2,Predictive Systems,Deep Learning,Kubernetes,PyTorch,Tableau,TensorFlow
10764,AI10765,AI Product Manager,131007,EUR,Mid-Senior Level,Part-time,Netherlands,Large Company,Netherlands,No Remote,"NLP, Linux, Tableau",PhD,4,Energy,2024-05-19,2024-06-10,2275,5.8,Cognitive Computing,NLP,Linux,Tableau,Not required,Not required
10765,AI10766,AI Architect,158666,USD,Senior Level,Contract,Singapore,Large Company,Singapore,Hybrid,"Data Visualization, R, Hadoop",Bachelor,9,Manufacturing,2024-09-11,2024-10-04,1085,9.0,Advanced Robotics,Data Visualization,R,Hadoop,Not required,Not required
10766,AI10767,AI Specialist,249723,USD,Executive,Full-time,Canada,Large Company,Singapore,No Remote,"Mathematics, Java, GCP, TensorFlow, Docker",PhD,17,Energy,2024-08-04,2024-10-11,597,8.4,Cognitive Computing,Mathematics,Java,GCP,TensorFlow,Docker
10767,AI10768,ML Ops Engineer,81623,USD,Senior Level,Full-time,Israel,Medium Company,Israel,Full Remote,"Deep Learning, R, Tableau",PhD,6,Automotive,2025-02-04,2025-03-06,2385,9.9,TechCorp Inc,Deep Learning,R,Tableau,Not required,Not required
10768,AI10769,ML Ops Engineer,82342,USD,Mid-Senior Level,Part-time,Austria,Large Company,Israel,Full Remote,"Deep Learning, Linux, Azure, TensorFlow",Bachelor,4,Government,2024-12-09,2025-01-15,2020,5.2,Machine Intelligence Group,Deep Learning,Linux,Azure,TensorFlow,Not required
10769,AI10770,Machine Learning Researcher,107075,USD,Senior Level,Contract,Singapore,Small Company,Singapore,No Remote,"SQL, PyTorch, Scala",Bachelor,9,Energy,2024-07-29,2024-08-29,1693,7.5,AI Innovations,SQL,PyTorch,Scala,Not required,Not required
10770,AI10771,Data Analyst,53730,USD,Entry Level,Full-time,Austria,Medium Company,Denmark,Hybrid,"Git, PyTorch, Deep Learning",Bachelor,1,Finance,2024-01-08,2024-03-16,1256,5.7,AI Innovations,Git,PyTorch,Deep Learning,Not required,Not required
10771,AI10772,Autonomous Systems Engineer,67746,USD,Entry Level,Full-time,Canada,Medium Company,Norway,No Remote,"Spark, Docker, Kubernetes, Data Visualization, Python",Associate,1,Finance,2025-01-12,2025-03-13,1563,7.9,Autonomous Tech,Spark,Docker,Kubernetes,Data Visualization,Python
10772,AI10773,AI Specialist,139091,USD,Mid-Senior Level,Freelance,Norway,Medium Company,Norway,Hybrid,"Kubernetes, Hadoop, Deep Learning, Azure",Bachelor,3,Finance,2025-04-05,2025-05-29,1111,7.5,Neural Networks Co,Kubernetes,Hadoop,Deep Learning,Azure,Not required
10773,AI10774,ML Ops Engineer,163728,EUR,Senior Level,Contract,Germany,Large Company,Germany,Full Remote,"NLP, SQL, Python, Statistics",Associate,9,Gaming,2025-04-11,2025-06-12,1846,6.8,Neural Networks Co,NLP,SQL,Python,Statistics,Not required
10774,AI10775,AI Product Manager,42239,USD,Entry Level,Contract,Japan,Large Company,Japan,Hybrid,"Statistics, Python, Data Visualization, Azure",Master,0,Media,2025-03-06,2025-05-18,643,8.2,Digital Transformation LLC,Statistics,Python,Data Visualization,Azure,Not required
10775,AI10776,AI Product Manager,116310,GBP,Senior Level,Contract,United Kingdom,Medium Company,United Kingdom,Hybrid,"Kubernetes, Scala, Statistics",Associate,7,Government,2024-11-09,2025-01-12,1676,7.2,Future Systems,Kubernetes,Scala,Statistics,Not required,Not required
10776,AI10777,Data Engineer,99820,USD,Senior Level,Contract,Ireland,Medium Company,Ireland,Full Remote,"PyTorch, TensorFlow, MLOps",PhD,7,Technology,2024-01-02,2024-01-18,683,8.0,Cognitive Computing,PyTorch,TensorFlow,MLOps,Not required,Not required
10777,AI10778,Principal Data Scientist,244280,EUR,Executive,Contract,Germany,Medium Company,India,No Remote,"Spark, Python, Azure, Git, Data Visualization",Bachelor,10,Transportation,2024-06-01,2024-07-02,2424,6.8,Autonomous Tech,Spark,Python,Azure,Git,Data Visualization
10778,AI10779,NLP Engineer,92385,GBP,Mid-Senior Level,Full-time,United Kingdom,Medium Company,United Kingdom,No Remote,"Deep Learning, PyTorch, NLP",PhD,3,Consulting,2024-11-24,2025-01-23,526,7.5,Machine Intelligence Group,Deep Learning,PyTorch,NLP,Not required,Not required
10779,AI10780,Principal Data Scientist,130938,USD,Senior Level,Full-time,Singapore,Large Company,Singapore,Hybrid,"Tableau, Linux, R",PhD,8,Education,2025-01-07,2025-02-05,955,6.0,Cloud AI Solutions,Tableau,Linux,R,Not required,Not required
10780,AI10781,NLP Engineer,176405,USD,Senior Level,Full-time,United States,Large Company,United States,Full Remote,"MLOps, Linux, Python",Bachelor,6,Media,2024-06-26,2024-08-30,1671,8.6,Autonomous Tech,MLOps,Linux,Python,Not required,Not required
10781,AI10782,Machine Learning Researcher,80209,USD,Senior Level,Full-time,Finland,Small Company,Finland,No Remote,"SQL, Tableau, AWS, Data Visualization",Bachelor,5,Consulting,2024-02-26,2024-04-19,1962,8.7,Machine Intelligence Group,SQL,Tableau,AWS,Data Visualization,Not required
10782,AI10783,NLP Engineer,239265,USD,Executive,Full-time,Sweden,Medium Company,Sweden,No Remote,"Scala, PyTorch, GCP",Associate,11,Government,2025-03-08,2025-05-14,1396,9.0,AI Innovations,Scala,PyTorch,GCP,Not required,Not required
10783,AI10784,Data Analyst,204259,USD,Senior Level,Part-time,Switzerland,Large Company,Switzerland,Hybrid,"Hadoop, TensorFlow, Python, Docker",Associate,7,Government,2024-06-25,2024-08-06,2482,6.6,Algorithmic Solutions,Hadoop,TensorFlow,Python,Docker,Not required
10784,AI10785,Head of AI,180794,EUR,Executive,Full-time,Netherlands,Small Company,Austria,No Remote,"SQL, Deep Learning, Python, Git",Master,17,Telecommunications,2024-05-20,2024-07-14,2115,9.6,Digital Transformation LLC,SQL,Deep Learning,Python,Git,Not required
10785,AI10786,Data Analyst,117834,USD,Executive,Part-time,Japan,Medium Company,Japan,Full Remote,"Tableau, PyTorch, Kubernetes",Master,15,Education,2024-05-14,2024-07-16,1378,7.1,Future Systems,Tableau,PyTorch,Kubernetes,Not required,Not required
10786,AI10787,NLP Engineer,66276,USD,Senior Level,Freelance,China,Small Company,Canada,Full Remote,"PyTorch, R, GCP",Associate,8,Energy,2025-04-06,2025-04-27,2097,8.3,Quantum Computing Inc,PyTorch,R,GCP,Not required,Not required
10787,AI10788,Machine Learning Researcher,49284,USD,Entry Level,Part-time,Finland,Medium Company,Switzerland,Full Remote,"Azure, Linux, Python",Associate,0,Transportation,2024-03-08,2024-05-03,1869,8.7,DeepTech Ventures,Azure,Linux,Python,Not required,Not required
10788,AI10789,Autonomous Systems Engineer,127447,USD,Senior Level,Full-time,Canada,Small Company,Canada,No Remote,"PyTorch, Azure, Kubernetes, MLOps",Master,9,Retail,2024-01-30,2024-03-28,2080,9.8,Algorithmic Solutions,PyTorch,Azure,Kubernetes,MLOps,Not required
10789,AI10790,Machine Learning Researcher,104274,USD,Executive,Contract,Ireland,Medium Company,Ireland,Full Remote,"Python, Hadoop, TensorFlow, Azure, Linux",Bachelor,12,Telecommunications,2024-01-05,2024-03-06,1564,6.5,Cloud AI Solutions,Python,Hadoop,TensorFlow,Azure,Linux
10790,AI10791,AI Product Manager,52904,EUR,Entry Level,Part-time,France,Small Company,France,No Remote,"Deep Learning, MLOps, Python, Computer Vision",Associate,0,Gaming,2024-10-08,2024-12-01,2427,5.4,AI Innovations,Deep Learning,MLOps,Python,Computer Vision,Not required
10791,AI10792,AI Research Scientist,117206,USD,Mid-Senior Level,Contract,Denmark,Medium Company,Denmark,No Remote,"Kubernetes, Python, AWS, Azure",Associate,2,Manufacturing,2024-12-29,2025-03-07,796,9.1,Algorithmic Solutions,Kubernetes,Python,AWS,Azure,Not required
10792,AI10793,Robotics Engineer,113350,USD,Executive,Contract,India,Small Company,India,Hybrid,"GCP, AWS, Python, Git",Bachelor,12,Government,2025-01-02,2025-03-10,921,6.0,Predictive Systems,GCP,AWS,Python,Git,Not required
10793,AI10794,AI Consultant,239159,USD,Executive,Freelance,Switzerland,Small Company,Switzerland,Hybrid,"Statistics, Mathematics, Scala",Master,17,Gaming,2025-04-13,2025-06-12,1110,9.4,Cognitive Computing,Statistics,Mathematics,Scala,Not required,Not required
10794,AI10795,NLP Engineer,52428,USD,Mid-Senior Level,Freelance,South Korea,Small Company,South Korea,Hybrid,"Docker, Python, Deep Learning",Associate,3,Telecommunications,2024-10-12,2024-10-27,2035,7.3,DataVision Ltd,Docker,Python,Deep Learning,Not required,Not required
10795,AI10796,Principal Data Scientist,44793,USD,Entry Level,Full-time,Israel,Medium Company,Israel,No Remote,"Python, Deep Learning, Hadoop, Spark",Associate,0,Automotive,2025-01-27,2025-03-16,914,6.1,Algorithmic Solutions,Python,Deep Learning,Hadoop,Spark,Not required
10796,AI10797,Data Engineer,84756,USD,Entry Level,Freelance,Switzerland,Small Company,Finland,No Remote,"Linux, Mathematics, Tableau, Python, GCP",PhD,1,Automotive,2024-08-10,2024-09-12,2408,9.2,Future Systems,Linux,Mathematics,Tableau,Python,GCP
10797,AI10798,Data Engineer,61454,USD,Entry Level,Part-time,Australia,Medium Company,Denmark,No Remote,"Tableau, Deep Learning, Docker",PhD,0,Education,2025-03-31,2025-06-05,1427,6.0,Future Systems,Tableau,Deep Learning,Docker,Not required,Not required
10798,AI10799,Data Analyst,38705,USD,Entry Level,Contract,Ireland,Small Company,Ireland,No Remote,"Docker, PyTorch, SQL, Tableau",Associate,0,Energy,2024-12-14,2025-01-21,608,6.2,Quantum Computing Inc,Docker,PyTorch,SQL,Tableau,Not required
10799,AI10800,AI Consultant,111158,USD,Mid-Senior Level,Freelance,Denmark,Medium Company,Netherlands,Full Remote,"TensorFlow, Java, Mathematics, Computer Vision",Associate,2,Media,2024-06-11,2024-07-26,1577,7.1,Future Systems,TensorFlow,Java,Mathematics,Computer Vision,Not required
10800,AI10801,Robotics Engineer,139252,USD,Executive,Part-time,Austria,Medium Company,Austria,Full Remote,"Azure, Tableau, PyTorch",PhD,15,Technology,2024-03-18,2024-04-26,2078,6.6,Cloud AI Solutions,Azure,Tableau,PyTorch,Not required,Not required
10801,AI10802,Data Analyst,124840,USD,Executive,Part-time,India,Small Company,India,No Remote,"SQL, Hadoop, GCP, Tableau, Java",Associate,16,Media,2025-04-01,2025-04-29,873,8.5,Advanced Robotics,SQL,Hadoop,GCP,Tableau,Java
10802,AI10803,Research Scientist,58889,USD,Mid-Senior Level,Part-time,China,Medium Company,China,Hybrid,"Kubernetes, Spark, Statistics, MLOps, Scala",Master,4,Technology,2024-08-28,2024-10-06,918,5.7,Cloud AI Solutions,Kubernetes,Spark,Statistics,MLOps,Scala
10803,AI10804,Deep Learning Engineer,102681,USD,Executive,Freelance,Israel,Medium Company,Israel,Full Remote,"NLP, Spark, SQL",Associate,18,Education,2025-03-28,2025-05-16,1379,7.8,Neural Networks Co,NLP,Spark,SQL,Not required,Not required
10804,AI10805,Machine Learning Researcher,76143,USD,Entry Level,Part-time,Denmark,Large Company,Denmark,Hybrid,"Hadoop, AWS, Tableau",PhD,1,Real Estate,2024-01-21,2024-03-17,1208,7.3,Machine Intelligence Group,Hadoop,AWS,Tableau,Not required,Not required
10805,AI10806,AI Consultant,75551,USD,Mid-Senior Level,Freelance,Ireland,Large Company,Netherlands,Hybrid,"SQL, Scala, AWS, Tableau",Master,4,Media,2024-05-05,2024-06-25,2409,9.8,Smart Analytics,SQL,Scala,AWS,Tableau,Not required
10806,AI10807,AI Product Manager,40121,USD,Entry Level,Contract,China,Medium Company,China,Hybrid,"SQL, Data Visualization, AWS",Master,1,Telecommunications,2024-05-14,2024-07-21,1267,8.7,Smart Analytics,SQL,Data Visualization,AWS,Not required,Not required
10807,AI10808,Principal Data Scientist,38151,USD,Entry Level,Full-time,Finland,Medium Company,Finland,No Remote,"Java, Azure, PyTorch, TensorFlow",Associate,0,Energy,2024-10-06,2024-11-01,1037,6.2,AI Innovations,Java,Azure,PyTorch,TensorFlow,Not required
